account_id,customer_id,account_type,account_status,currency_code,branch_code,open_date,available_balance,account_country,relationship_tier
ACCT_SYN_000585,CUST_SYN_000585,CHECKING,ACTIVE,USD,SYN-BR-006,2023-12-12,857615.00,US,STANDARD
ACCT_SYN_000586,CUST_SYN_000586,OPERATING,ACTIVE,EUR,SYN-BR-007,2023-12-11,865534.00,GB,PRIORITY
ACCT_SYN_000587,CUST_SYN_000587,SETTLEMENT,ACTIVE,GBP,SYN-BR-008,2023-12-10,873453.00,DE,STRATEGIC
ACCT_SYN_000588,CUST_SYN_000588,CHECKING,ACTIVE,USD,SYN-BR-009,2023-12-09,881372.00,SG,STANDARD
ACCT_SYN_000589,CUST_SYN_000589,OPERATING,ACTIVE,EUR,SYN-BR-010,2023-12-08,889291.00,US,PRIORITY
ACCT_SYN_000590,CUST_SYN_000590,SETTLEMENT,ACTIVE,GBP,SYN-BR-011,2023-12-07,897210.00,GB,STRATEGIC
ACCT_SYN_000591,CUST_SYN_000591,CHECKING,ACTIVE,USD,SYN-BR-012,2023-12-06,905129.00,DE,STANDARD
ACCT_SYN_000592,CUST_SYN_000592,OPERATING,ACTIVE,EUR,SYN-BR-013,2023-12-05,913048.00,SG,PRIORITY
ACCT_SYN_000593,CUST_SYN_000593,SETTLEMENT,ACTIVE,GBP,SYN-BR-014,2023-12-04,920967.00,US,STRATEGIC
ACCT_SYN_000594,CUST_SYN_000594,CHECKING,ACTIVE,USD,SYN-BR-015,2023-12-03,928886.00,GB,STANDARD
ACCT_SYN_000595,CUST_SYN_000595,OPERATING,ACTIVE,EUR,SYN-BR-016,2023-12-02,936805.00,DE,PRIORITY
ACCT_SYN_000596,CUST_SYN_000596,SETTLEMENT,ACTIVE,GBP,SYN-BR-017,2023-12-01,944724.00,SG,STRATEGIC
ACCT_SYN_000597,CUST_SYN_000597,CHECKING,ACTIVE,USD,SYN-BR-018,2023-11-30,952643.00,US,STANDARD
ACCT_SYN_000598,CUST_SYN_000598,OPERATING,ACTIVE,EUR,SYN-BR-019,2023-11-29,960562.00,GB,PRIORITY
ACCT_SYN_000599,CUST_SYN_000599,SETTLEMENT,ACTIVE,GBP,SYN-BR-020,2023-11-28,968481.00,DE,STRATEGIC
ACCT_SYN_000600,CUST_SYN_000600,CHECKING,ACTIVE,USD,SYN-BR-001,2023-11-27,26400.00,SG,STANDARD
ACCT_SYN_000601,CUST_SYN_000601,OPERATING,ACTIVE,EUR,SYN-BR-002,2023-11-26,34319.00,US,PRIORITY
ACCT_SYN_000602,CUST_SYN_000602,SETTLEMENT,ACTIVE,GBP,SYN-BR-003,2023-11-25,42238.00,GB,STRATEGIC
ACCT_SYN_000603,CUST_SYN_000603,CHECKING,ACTIVE,USD,SYN-BR-004,2023-11-24,50157.00,DE,STANDARD
ACCT_SYN_000604,CUST_SYN_000604,OPERATING,ACTIVE,EUR,SYN-BR-005,2023-11-23,58076.00,SG,PRIORITY
ACCT_SYN_000605,CUST_SYN_000605,SETTLEMENT,ACTIVE,GBP,SYN-BR-006,2023-11-22,65995.00,US,STRATEGIC
ACCT_SYN_000606,CUST_SYN_000606,CHECKING,ACTIVE,USD,SYN-BR-007,2023-11-21,73914.00,GB,STANDARD
ACCT_SYN_000607,CUST_SYN_000607,OPERATING,ACTIVE,EUR,SYN-BR-008,2023-11-20,81833.00,DE,PRIORITY
ACCT_SYN_000608,CUST_SYN_000608,SETTLEMENT,ACTIVE,GBP,SYN-BR-009,2023-11-19,89752.00,SG,STRATEGIC
ACCT_SYN_000609,CUST_SYN_000609,CHECKING,ACTIVE,USD,SYN-BR-010,2023-11-18,97671.00,US,STANDARD
ACCT_SYN_000610,CUST_SYN_000610,OPERATING,ACTIVE,EUR,SYN-BR-011,2023-11-17,105590.00,GB,PRIORITY
ACCT_SYN_000611,CUST_SYN_000611,SETTLEMENT,ACTIVE,GBP,SYN-BR-012,2023-11-16,113509.00,DE,STRATEGIC
ACCT_SYN_000612,CUST_SYN_000612,CHECKING,ACTIVE,USD,SYN-BR-013,2023-11-15,121428.00,SG,STANDARD
ACCT_SYN_000613,CUST_SYN_000613,OPERATING,ACTIVE,EUR,SYN-BR-014,2023-11-14,129347.00,US,PRIORITY
ACCT_SYN_000614,CUST_SYN_000614,SETTLEMENT,ACTIVE,GBP,SYN-BR-015,2023-11-13,137266.00,GB,STRATEGIC
ACCT_SYN_000615,CUST_SYN_000615,CHECKING,ACTIVE,USD,SYN-BR-016,2023-11-12,145185.00,DE,STANDARD
ACCT_SYN_000616,CUST_SYN_000616,OPERATING,ACTIVE,EUR,SYN-BR-017,2023-11-11,153104.00,SG,PRIORITY
ACCT_SYN_000617,CUST_SYN_000617,SETTLEMENT,ACTIVE,GBP,SYN-BR-018,2023-11-10,161023.00,US,STRATEGIC
ACCT_SYN_000618,CUST_SYN_000618,CHECKING,ACTIVE,USD,SYN-BR-019,2023-11-09,168942.00,GB,STANDARD
ACCT_SYN_000619,CUST_SYN_000619,OPERATING,ACTIVE,EUR,SYN-BR-020,2023-11-08,176861.00,DE,PRIORITY
ACCT_SYN_000620,CUST_SYN_000620,SETTLEMENT,ACTIVE,GBP,SYN-BR-001,2023-11-07,184780.00,SG,STRATEGIC
ACCT_SYN_000621,CUST_SYN_000621,CHECKING,ACTIVE,USD,SYN-BR-002,2023-11-06,192699.00,US,STANDARD
ACCT_SYN_000622,CUST_SYN_000622,OPERATING,ACTIVE,EUR,SYN-BR-003,2023-11-05,200618.00,GB,PRIORITY
ACCT_SYN_000623,CUST_SYN_000623,SETTLEMENT,ACTIVE,GBP,SYN-BR-004,2023-11-04,208537.00,DE,STRATEGIC
ACCT_SYN_000624,CUST_SYN_000624,CHECKING,ACTIVE,USD,SYN-BR-005,2023-11-03,216456.00,SG,STANDARD
ACCT_SYN_000625,CUST_SYN_000625,OPERATING,ACTIVE,EUR,SYN-BR-006,2023-11-02,224375.00,US,PRIORITY
ACCT_SYN_000626,CUST_SYN_000626,SETTLEMENT,ACTIVE,GBP,SYN-BR-007,2023-11-01,232294.00,GB,STRATEGIC
ACCT_SYN_000627,CUST_SYN_000627,CHECKING,ACTIVE,USD,SYN-BR-008,2023-10-31,240213.00,DE,STANDARD
ACCT_SYN_000628,CUST_SYN_000628,OPERATING,ACTIVE,EUR,SYN-BR-009,2023-10-30,248132.00,SG,PRIORITY
ACCT_SYN_000629,CUST_SYN_000629,SETTLEMENT,ACTIVE,GBP,SYN-BR-010,2023-10-29,256051.00,US,STRATEGIC
ACCT_SYN_000630,CUST_SYN_000630,CHECKING,ACTIVE,USD,SYN-BR-011,2023-10-28,263970.00,GB,STANDARD
ACCT_SYN_000631,CUST_SYN_000631,OPERATING,ACTIVE,EUR,SYN-BR-012,2023-10-27,271889.00,DE,PRIORITY
ACCT_SYN_000632,CUST_SYN_000632,SETTLEMENT,ACTIVE,GBP,SYN-BR-013,2023-10-26,279808.00,SG,STRATEGIC
ACCT_SYN_000633,CUST_SYN_000633,CHECKING,ACTIVE,USD,SYN-BR-014,2023-10-25,287727.00,US,STANDARD
ACCT_SYN_000634,CUST_SYN_000634,OPERATING,ACTIVE,EUR,SYN-BR-015,2023-10-24,295646.00,GB,PRIORITY
ACCT_SYN_000635,CUST_SYN_000635,SETTLEMENT,ACTIVE,GBP,SYN-BR-016,2023-10-23,303565.00,DE,STRATEGIC
ACCT_SYN_000636,CUST_SYN_000636,CHECKING,ACTIVE,USD,SYN-BR-017,2023-10-22,311484.00,SG,STANDARD
ACCT_SYN_000637,CUST_SYN_000637,OPERATING,ACTIVE,EUR,SYN-BR-018,2023-10-21,319403.00,US,PRIORITY
ACCT_SYN_000638,CUST_SYN_000638,SETTLEMENT,ACTIVE,GBP,SYN-BR-019,2023-10-20,327322.00,GB,STRATEGIC
ACCT_SYN_000639,CUST_SYN_000639,CHECKING,ACTIVE,USD,SYN-BR-020,2023-10-19,335241.00,DE,STANDARD
ACCT_SYN_000640,CUST_SYN_000640,OPERATING,ACTIVE,EUR,SYN-BR-001,2023-10-18,343160.00,SG,PRIORITY
ACCT_SYN_000641,CUST_SYN_000641,SETTLEMENT,ACTIVE,GBP,SYN-BR-002,2023-10-17,351079.00,US,STRATEGIC
ACCT_SYN_000642,CUST_SYN_000642,CHECKING,ACTIVE,USD,SYN-BR-003,2023-10-16,358998.00,GB,STANDARD
ACCT_SYN_000643,CUST_SYN_000643,OPERATING,ACTIVE,EUR,SYN-BR-004,2023-10-15,366917.00,DE,PRIORITY
ACCT_SYN_000644,CUST_SYN_000644,SETTLEMENT,ACTIVE,GBP,SYN-BR-005,2023-10-14,374836.00,SG,STRATEGIC
ACCT_SYN_000645,CUST_SYN_000645,CHECKING,ACTIVE,USD,SYN-BR-006,2023-10-13,382755.00,US,STANDARD
ACCT_SYN_000646,CUST_SYN_000646,OPERATING,ACTIVE,EUR,SYN-BR-007,2023-10-12,390674.00,GB,PRIORITY
ACCT_SYN_000647,CUST_SYN_000647,SETTLEMENT,ACTIVE,GBP,SYN-BR-008,2023-10-11,398593.00,DE,STRATEGIC
ACCT_SYN_000648,CUST_SYN_000648,CHECKING,ACTIVE,USD,SYN-BR-009,2023-10-10,406512.00,SG,STANDARD
ACCT_SYN_000649,CUST_SYN_000649,OPERATING,ACTIVE,EUR,SYN-BR-010,2023-10-09,414431.00,US,PRIORITY
ACCT_SYN_000650,CUST_SYN_000650,SETTLEMENT,ACTIVE,GBP,SYN-BR-011,2023-10-08,422350.00,GB,STRATEGIC
ACCT_SYN_000651,CUST_SYN_000651,CHECKING,ACTIVE,USD,SYN-BR-012,2023-10-07,430269.00,DE,STANDARD
ACCT_SYN_000652,CUST_SYN_000652,OPERATING,ACTIVE,EUR,SYN-BR-013,2023-10-06,438188.00,SG,PRIORITY
ACCT_SYN_000653,CUST_SYN_000653,SETTLEMENT,ACTIVE,GBP,SYN-BR-014,2023-10-05,446107.00,US,STRATEGIC
ACCT_SYN_000654,CUST_SYN_000654,CHECKING,ACTIVE,USD,SYN-BR-015,2023-10-04,454026.00,GB,STANDARD
ACCT_SYN_000655,CUST_SYN_000655,OPERATING,ACTIVE,EUR,SYN-BR-016,2023-10-03,461945.00,DE,PRIORITY
ACCT_SYN_000656,CUST_SYN_000656,SETTLEMENT,ACTIVE,GBP,SYN-BR-017,2023-10-02,469864.00,SG,STRATEGIC
ACCT_SYN_000657,CUST_SYN_000657,CHECKING,ACTIVE,USD,SYN-BR-018,2023-10-01,477783.00,US,STANDARD
ACCT_SYN_000658,CUST_SYN_000658,OPERATING,ACTIVE,EUR,SYN-BR-019,2023-09-30,485702.00,GB,PRIORITY
ACCT_SYN_000659,CUST_SYN_000659,SETTLEMENT,ACTIVE,GBP,SYN-BR-020,2023-09-29,493621.00,DE,STRATEGIC
ACCT_SYN_000660,CUST_SYN_000660,CHECKING,ACTIVE,USD,SYN-BR-001,2023-09-28,501540.00,SG,STANDARD
ACCT_SYN_000661,CUST_SYN_000661,OPERATING,ACTIVE,EUR,SYN-BR-002,2023-09-27,509459.00,US,PRIORITY
ACCT_SYN_000662,CUST_SYN_000662,SETTLEMENT,ACTIVE,GBP,SYN-BR-003,2023-09-26,517378.00,GB,STRATEGIC
ACCT_SYN_000663,CUST_SYN_000663,CHECKING,ACTIVE,USD,SYN-BR-004,2023-09-25,525297.00,DE,STANDARD
ACCT_SYN_000664,CUST_SYN_000664,OPERATING,ACTIVE,EUR,SYN-BR-005,2023-09-24,533216.00,SG,PRIORITY
ACCT_SYN_000665,CUST_SYN_000665,SETTLEMENT,ACTIVE,GBP,SYN-BR-006,2023-09-23,541135.00,US,STRATEGIC
ACCT_SYN_000666,CUST_SYN_000666,CHECKING,ACTIVE,USD,SYN-BR-007,2023-09-22,549054.00,GB,STANDARD
ACCT_SYN_000667,CUST_SYN_000667,OPERATING,ACTIVE,EUR,SYN-BR-008,2023-09-21,556973.00,DE,PRIORITY
ACCT_SYN_000668,CUST_SYN_000668,SETTLEMENT,ACTIVE,GBP,SYN-BR-009,2023-09-20,564892.00,SG,STRATEGIC
ACCT_SYN_000669,CUST_SYN_000669,CHECKING,ACTIVE,USD,SYN-BR-010,2023-09-19,572811.00,US,STANDARD
ACCT_SYN_000670,CUST_SYN_000670,OPERATING,ACTIVE,EUR,SYN-BR-011,2023-09-18,580730.00,GB,PRIORITY
ACCT_SYN_000671,CUST_SYN_000671,SETTLEMENT,ACTIVE,GBP,SYN-BR-012,2023-09-17,588649.00,DE,STRATEGIC
ACCT_SYN_000672,CUST_SYN_000672,CHECKING,ACTIVE,USD,SYN-BR-013,2023-09-16,596568.00,SG,STANDARD
ACCT_SYN_000673,CUST_SYN_000673,OPERATING,ACTIVE,EUR,SYN-BR-014,2023-09-15,604487.00,US,PRIORITY
ACCT_SYN_000674,CUST_SYN_000674,SETTLEMENT,ACTIVE,GBP,SYN-BR-015,2023-09-14,612406.00,GB,STRATEGIC
ACCT_SYN_000675,CUST_SYN_000675,CHECKING,ACTIVE,USD,SYN-BR-016,2023-09-13,620325.00,DE,STANDARD
ACCT_SYN_000676,CUST_SYN_000676,OPERATING,ACTIVE,EUR,SYN-BR-017,2023-09-12,628244.00,SG,PRIORITY
ACCT_SYN_000677,CUST_SYN_000677,SETTLEMENT,ACTIVE,GBP,SYN-BR-018,2023-09-11,636163.00,US,STRATEGIC
ACCT_SYN_000678,CUST_SYN_000678,CHECKING,ACTIVE,USD,SYN-BR-019,2023-09-10,644082.00,GB,STANDARD
ACCT_SYN_000679,CUST_SYN_000679,OPERATING,ACTIVE,EUR,SYN-BR-020,2023-09-09,652001.00,DE,PRIORITY
ACCT_SYN_000680,CUST_SYN_000680,SETTLEMENT,ACTIVE,GBP,SYN-BR-001,2023-09-08,659920.00,SG,STRATEGIC
ACCT_SYN_000681,CUST_SYN_000681,CHECKING,ACTIVE,USD,SYN-BR-002,2023-09-07,667839.00,US,STANDARD
ACCT_SYN_000682,CUST_SYN_000682,OPERATING,ACTIVE,EUR,SYN-BR-003,2023-09-06,675758.00,GB,PRIORITY
ACCT_SYN_000683,CUST_SYN_000683,SETTLEMENT,ACTIVE,GBP,SYN-BR-004,2023-09-05,683677.00,DE,STRATEGIC
ACCT_SYN_000684,CUST_SYN_000684,CHECKING,ACTIVE,USD,SYN-BR-005,2023-09-04,691596.00,SG,STANDARD
ACCT_SYN_000685,CUST_SYN_000685,OPERATING,ACTIVE,EUR,SYN-BR-006,2023-09-03,699515.00,US,PRIORITY
ACCT_SYN_000686,CUST_SYN_000686,SETTLEMENT,ACTIVE,GBP,SYN-BR-007,2023-09-02,707434.00,GB,STRATEGIC
ACCT_SYN_000687,CUST_SYN_000687,CHECKING,ACTIVE,USD,SYN-BR-008,2023-09-01,715353.00,DE,STANDARD
ACCT_SYN_000688,CUST_SYN_000688,OPERATING,ACTIVE,EUR,SYN-BR-009,2023-08-31,723272.00,SG,PRIORITY
ACCT_SYN_000689,CUST_SYN_000689,SETTLEMENT,ACTIVE,GBP,SYN-BR-010,2023-08-30,731191.00,US,STRATEGIC
ACCT_SYN_000690,CUST_SYN_000690,CHECKING,ACTIVE,USD,SYN-BR-011,2023-08-29,739110.00,GB,STANDARD
ACCT_SYN_000691,CUST_SYN_000691,OPERATING,ACTIVE,EUR,SYN-BR-012,2023-08-28,747029.00,DE,PRIORITY
ACCT_SYN_000692,CUST_SYN_000692,SETTLEMENT,ACTIVE,GBP,SYN-BR-013,2023-08-27,754948.00,SG,STRATEGIC
ACCT_SYN_000693,CUST_SYN_000693,CHECKING,ACTIVE,USD,SYN-BR-014,2023-08-26,762867.00,US,STANDARD
ACCT_SYN_000694,CUST_SYN_000694,OPERATING,ACTIVE,EUR,SYN-BR-015,2023-08-25,770786.00,GB,PRIORITY
ACCT_SYN_000695,CUST_SYN_000695,SETTLEMENT,ACTIVE,GBP,SYN-BR-016,2023-08-24,778705.00,DE,STRATEGIC
ACCT_SYN_000696,CUST_SYN_000696,CHECKING,ACTIVE,USD,SYN-BR-017,2023-08-23,786624.00,SG,STANDARD
ACCT_SYN_000697,CUST_SYN_000697,OPERATING,ACTIVE,EUR,SYN-BR-018,2023-08-22,794543.00,US,PRIORITY
ACCT_SYN_000698,CUST_SYN_000698,SETTLEMENT,ACTIVE,GBP,SYN-BR-019,2023-08-21,802462.00,GB,STRATEGIC
ACCT_SYN_000699,CUST_SYN_000699,CHECKING,ACTIVE,USD,SYN-BR-020,2023-08-20,810381.00,DE,STANDARD
ACCT_SYN_000700,CUST_SYN_000700,OPERATING,ACTIVE,EUR,SYN-BR-001,2023-08-19,818300.00,SG,PRIORITY
ACCT_SYN_000701,CUST_SYN_000701,SETTLEMENT,ACTIVE,GBP,SYN-BR-002,2023-08-18,826219.00,US,STRATEGIC
ACCT_SYN_000702,CUST_SYN_000702,CHECKING,ACTIVE,USD,SYN-BR-003,2023-08-17,834138.00,GB,STANDARD
ACCT_SYN_000703,CUST_SYN_000703,OPERATING,ACTIVE,EUR,SYN-BR-004,2023-08-16,842057.00,DE,PRIORITY
ACCT_SYN_000704,CUST_SYN_000704,SETTLEMENT,ACTIVE,GBP,SYN-BR-005,2023-08-15,849976.00,SG,STRATEGIC
ACCT_SYN_000705,CUST_SYN_000705,CHECKING,ACTIVE,USD,SYN-BR-006,2023-08-14,857895.00,US,STANDARD
ACCT_SYN_000706,CUST_SYN_000706,OPERATING,ACTIVE,EUR,SYN-BR-007,2023-08-13,865814.00,GB,PRIORITY
ACCT_SYN_000707,CUST_SYN_000707,SETTLEMENT,ACTIVE,GBP,SYN-BR-008,2023-08-12,873733.00,DE,STRATEGIC
ACCT_SYN_000708,CUST_SYN_000708,CHECKING,ACTIVE,USD,SYN-BR-009,2023-08-11,881652.00,SG,STANDARD
ACCT_SYN_000709,CUST_SYN_000709,OPERATING,ACTIVE,EUR,SYN-BR-010,2023-08-10,889571.00,US,PRIORITY
ACCT_SYN_000710,CUST_SYN_000710,SETTLEMENT,ACTIVE,GBP,SYN-BR-011,2023-08-09,897490.00,GB,STRATEGIC
ACCT_SYN_000711,CUST_SYN_000711,CHECKING,ACTIVE,USD,SYN-BR-012,2023-08-08,905409.00,DE,STANDARD
ACCT_SYN_000712,CUST_SYN_000712,OPERATING,ACTIVE,EUR,SYN-BR-013,2023-08-07,913328.00,SG,PRIORITY
ACCT_SYN_000713,CUST_SYN_000713,SETTLEMENT,ACTIVE,GBP,SYN-BR-014,2023-08-06,921247.00,US,STRATEGIC
ACCT_SYN_000714,CUST_SYN_000714,CHECKING,ACTIVE,USD,SYN-BR-015,2023-08-05,929166.00,GB,STANDARD
ACCT_SYN_000715,CUST_SYN_000715,OPERATING,ACTIVE,EUR,SYN-BR-016,2023-08-04,937085.00,DE,PRIORITY
ACCT_SYN_000716,CUST_SYN_000716,SETTLEMENT,ACTIVE,GBP,SYN-BR-017,2023-08-03,945004.00,SG,STRATEGIC
ACCT_SYN_000717,CUST_SYN_000717,CHECKING,ACTIVE,USD,SYN-BR-018,2023-08-02,952923.00,US,STANDARD
ACCT_SYN_000718,CUST_SYN_000718,OPERATING,ACTIVE,EUR,SYN-BR-019,2023-08-01,960842.00,GB,PRIORITY
ACCT_SYN_000719,CUST_SYN_000719,SETTLEMENT,ACTIVE,GBP,SYN-BR-020,2023-07-31,968761.00,DE,STRATEGIC
ACCT_SYN_000720,CUST_SYN_000720,CHECKING,ACTIVE,USD,SYN-BR-001,2023-07-30,26680.00,SG,STANDARD
ACCT_SYN_000721,CUST_SYN_000721,OPERATING,ACTIVE,EUR,SYN-BR-002,2023-07-29,34599.00,US,PRIORITY
ACCT_SYN_000722,CUST_SYN_000722,SETTLEMENT,ACTIVE,GBP,SYN-BR-003,2023-07-28,42518.00,GB,STRATEGIC
ACCT_SYN_000723,CUST_SYN_000723,CHECKING,ACTIVE,USD,SYN-BR-004,2023-07-27,50437.00,DE,STANDARD
ACCT_SYN_000724,CUST_SYN_000724,OPERATING,ACTIVE,EUR,SYN-BR-005,2023-07-26,58356.00,SG,PRIORITY
ACCT_SYN_000725,CUST_SYN_000725,SETTLEMENT,ACTIVE,GBP,SYN-BR-006,2023-07-25,66275.00,US,STRATEGIC
ACCT_SYN_000726,CUST_SYN_000726,CHECKING,ACTIVE,USD,SYN-BR-007,2023-07-24,74194.00,GB,STANDARD
ACCT_SYN_000727,CUST_SYN_000727,OPERATING,ACTIVE,EUR,SYN-BR-008,2023-07-23,82113.00,DE,PRIORITY
ACCT_SYN_000728,CUST_SYN_000728,SETTLEMENT,ACTIVE,GBP,SYN-BR-009,2023-07-22,90032.00,SG,STRATEGIC
ACCT_SYN_000729,CUST_SYN_000729,CHECKING,ACTIVE,USD,SYN-BR-010,2023-07-21,97951.00,US,STANDARD
ACCT_SYN_000730,CUST_SYN_000730,OPERATING,ACTIVE,EUR,SYN-BR-011,2023-07-20,105870.00,GB,PRIORITY
ACCT_SYN_000731,CUST_SYN_000731,SETTLEMENT,ACTIVE,GBP,SYN-BR-012,2023-07-19,113789.00,DE,STRATEGIC
ACCT_SYN_000732,CUST_SYN_000732,CHECKING,ACTIVE,USD,SYN-BR-013,2023-07-18,121708.00,SG,STANDARD
ACCT_SYN_000733,CUST_SYN_000733,OPERATING,ACTIVE,EUR,SYN-BR-014,2023-07-17,129627.00,US,PRIORITY
ACCT_SYN_000734,CUST_SYN_000734,SETTLEMENT,ACTIVE,GBP,SYN-BR-015,2023-07-16,137546.00,GB,STRATEGIC
ACCT_SYN_000735,CUST_SYN_000735,CHECKING,ACTIVE,USD,SYN-BR-016,2023-07-15,145465.00,DE,STANDARD
ACCT_SYN_000736,CUST_SYN_000736,OPERATING,ACTIVE,EUR,SYN-BR-017,2023-07-14,153384.00,SG,PRIORITY
ACCT_SYN_000737,CUST_SYN_000737,SETTLEMENT,ACTIVE,GBP,SYN-BR-018,2023-07-13,161303.00,US,STRATEGIC
ACCT_SYN_000738,CUST_SYN_000738,CHECKING,ACTIVE,USD,SYN-BR-019,2023-07-12,169222.00,GB,STANDARD
ACCT_SYN_000739,CUST_SYN_000739,OPERATING,ACTIVE,EUR,SYN-BR-020,2023-07-11,177141.00,DE,PRIORITY
ACCT_SYN_000740,CUST_SYN_000740,SETTLEMENT,ACTIVE,GBP,SYN-BR-001,2023-07-10,185060.00,SG,STRATEGIC
ACCT_SYN_000741,CUST_SYN_000741,CHECKING,ACTIVE,USD,SYN-BR-002,2023-07-09,192979.00,US,STANDARD
ACCT_SYN_000742,CUST_SYN_000742,OPERATING,ACTIVE,EUR,SYN-BR-003,2023-07-08,200898.00,GB,PRIORITY
ACCT_SYN_000743,CUST_SYN_000743,SETTLEMENT,ACTIVE,GBP,SYN-BR-004,2023-07-07,208817.00,DE,STRATEGIC
ACCT_SYN_000744,CUST_SYN_000744,CHECKING,ACTIVE,USD,SYN-BR-005,2023-07-06,216736.00,SG,STANDARD
ACCT_SYN_000745,CUST_SYN_000745,OPERATING,ACTIVE,EUR,SYN-BR-006,2023-07-05,224655.00,US,PRIORITY
ACCT_SYN_000746,CUST_SYN_000746,SETTLEMENT,ACTIVE,GBP,SYN-BR-007,2023-07-04,232574.00,GB,STRATEGIC
ACCT_SYN_000747,CUST_SYN_000747,CHECKING,ACTIVE,USD,SYN-BR-008,2023-07-03,240493.00,DE,STANDARD
ACCT_SYN_000748,CUST_SYN_000748,OPERATING,ACTIVE,EUR,SYN-BR-009,2023-07-02,248412.00,SG,PRIORITY
ACCT_SYN_000749,CUST_SYN_000749,SETTLEMENT,ACTIVE,GBP,SYN-BR-010,2023-07-01,256331.00,US,STRATEGIC
ACCT_SYN_000750,CUST_SYN_000750,CHECKING,ACTIVE,USD,SYN-BR-011,2023-06-30,264250.00,GB,STANDARD
ACCT_SYN_000751,CUST_SYN_000751,OPERATING,ACTIVE,EUR,SYN-BR-012,2023-06-29,272169.00,DE,PRIORITY
ACCT_SYN_000752,CUST_SYN_000752,SETTLEMENT,ACTIVE,GBP,SYN-BR-013,2023-06-28,280088.00,SG,STRATEGIC
ACCT_SYN_000753,CUST_SYN_000753,CHECKING,ACTIVE,USD,SYN-BR-014,2023-06-27,288007.00,US,STANDARD
ACCT_SYN_000754,CUST_SYN_000754,OPERATING,ACTIVE,EUR,SYN-BR-015,2023-06-26,295926.00,GB,PRIORITY
ACCT_SYN_000755,CUST_SYN_000755,SETTLEMENT,ACTIVE,GBP,SYN-BR-016,2023-06-25,303845.00,DE,STRATEGIC
ACCT_SYN_000756,CUST_SYN_000756,CHECKING,ACTIVE,USD,SYN-BR-017,2023-06-24,311764.00,SG,STANDARD
ACCT_SYN_000757,CUST_SYN_000757,OPERATING,ACTIVE,EUR,SYN-BR-018,2023-06-23,319683.00,US,PRIORITY
ACCT_SYN_000758,CUST_SYN_000758,SETTLEMENT,ACTIVE,GBP,SYN-BR-019,2023-06-22,327602.00,GB,STRATEGIC
ACCT_SYN_000759,CUST_SYN_000759,CHECKING,ACTIVE,USD,SYN-BR-020,2023-06-21,335521.00,DE,STANDARD
ACCT_SYN_000760,CUST_SYN_000760,OPERATING,ACTIVE,EUR,SYN-BR-001,2023-06-20,343440.00,SG,PRIORITY
ACCT_SYN_000761,CUST_SYN_000761,SETTLEMENT,ACTIVE,GBP,SYN-BR-002,2023-06-19,351359.00,US,STRATEGIC
ACCT_SYN_000762,CUST_SYN_000762,CHECKING,ACTIVE,USD,SYN-BR-003,2023-06-18,359278.00,GB,STANDARD
ACCT_SYN_000763,CUST_SYN_000763,OPERATING,ACTIVE,EUR,SYN-BR-004,2023-06-17,367197.00,DE,PRIORITY
ACCT_SYN_000764,CUST_SYN_000764,SETTLEMENT,ACTIVE,GBP,SYN-BR-005,2023-06-16,375116.00,SG,STRATEGIC
ACCT_SYN_000765,CUST_SYN_000765,CHECKING,ACTIVE,USD,SYN-BR-006,2023-06-15,383035.00,US,STANDARD
ACCT_SYN_000766,CUST_SYN_000766,OPERATING,ACTIVE,EUR,SYN-BR-007,2023-06-14,390954.00,GB,PRIORITY
ACCT_SYN_000767,CUST_SYN_000767,SETTLEMENT,ACTIVE,GBP,SYN-BR-008,2023-06-13,398873.00,DE,STRATEGIC
ACCT_SYN_000768,CUST_SYN_000768,CHECKING,ACTIVE,USD,SYN-BR-009,2023-06-12,406792.00,SG,STANDARD
ACCT_SYN_000769,CUST_SYN_000769,OPERATING,ACTIVE,EUR,SYN-BR-010,2023-06-11,414711.00,US,PRIORITY
ACCT_SYN_000770,CUST_SYN_000770,SETTLEMENT,ACTIVE,GBP,SYN-BR-011,2023-06-10,422630.00,GB,STRATEGIC
ACCT_SYN_000771,CUST_SYN_000771,CHECKING,ACTIVE,USD,SYN-BR-012,2023-06-09,430549.00,DE,STANDARD
ACCT_SYN_000772,CUST_SYN_000772,OPERATING,ACTIVE,EUR,SYN-BR-013,2023-06-08,438468.00,SG,PRIORITY
ACCT_SYN_000773,CUST_SYN_000773,SETTLEMENT,ACTIVE,GBP,SYN-BR-014,2023-06-07,446387.00,US,STRATEGIC
ACCT_SYN_000774,CUST_SYN_000774,CHECKING,ACTIVE,USD,SYN-BR-015,2023-06-06,454306.00,GB,STANDARD
ACCT_SYN_000775,CUST_SYN_000775,OPERATING,ACTIVE,EUR,SYN-BR-016,2023-06-05,462225.00,DE,PRIORITY
ACCT_SYN_000776,CUST_SYN_000776,SETTLEMENT,ACTIVE,GBP,SYN-BR-017,2023-06-04,470144.00,SG,STRATEGIC
ACCT_SYN_000777,CUST_SYN_000777,CHECKING,ACTIVE,USD,SYN-BR-018,2023-06-03,478063.00,US,STANDARD
ACCT_SYN_000778,CUST_SYN_000778,OPERATING,ACTIVE,EUR,SYN-BR-019,2023-06-02,485982.00,GB,PRIORITY
ACCT_SYN_000779,CUST_SYN_000779,SETTLEMENT,ACTIVE,GBP,SYN-BR-020,2023-06-01,493901.00,DE,STRATEGIC
